player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0036556,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,7.0,0,0.0,0.0,1.0,3.0,1.0,1.45120431156829,0,1.3333333333333333,0.09392789373814042,0.003563390847711928,0.14338621420060899,0.0,0.7000000000000001,2.7,2,0.04411764705882353,0.001890359168241966,0.014218009478672985,0.06768875792282887,0.01417004048582996,0.0,0.041666666666666664,0.037037037037037035,0.00708502024291498,0.011336032388663968,0.10294117647058823,0.015087170317389362
00-0036563,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647208768799388
00-0036590,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,36.0,1,0.0,0.0,74.0,22.0,3.0,1.334388125318358,0,5.151515151515151,0.2757184179085707,0.34604743881369043,0.6558108340324393,0.0,9.6,14.600000000000001,5,0.050955414012738856,0.07700312174817898,0.03308270676691729,0.1380356184176515,0.03498542274052478,0.1,0.057692307692307696,0.06451612903225806,0.06749271137026239,0.047988338192419835,0.22929936305732485,0.03195727356301712
00-0036613,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,12.0,0,0.0,0.0,1.0,-0.1432617433310952,0,58,83,744.0,2,0.0,0.0,827.0,236.0,38.0,38.04984197024369,2,14.1496078179516,2.448092506177322,3.732801242423368,6.28509962896234,0.0,91.6,149.6,15,0.15630885122410546,0.24583828775267538,0.12016293279022404,0.4311339070382985,0.20689655172413793,0.1,0.19387755102040816,0.18518518518518517,0.15344827586206897,0.18551724137931036,1.4011299435028248,0.11892459099798082
00-0036620,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,44.0,0,0.0,0.0,15.0,29.0,2.0,3.1294154700590298,0,3.5076923076923077,0.1002405206564799,0.06881536849728138,0.19853153893281683,0.0,4.4,7.4,3,0.03125,0.02737226277372263,0.08895705521472393,0.0687728102189781,0.06821705426356589,0.0,0.05714285714285714,0.05405405405405406,0.034108527131782945,0.05457364341085272,0.4583333333333333,0.03257042253521127
00-0036626,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,36.0,0.0,0.0,-0.42986037069931626,0,0.0,0.0,3,26.0,0,0.0,0.0,1.0,1.323908766033128,0,30,40,308.0,1,1.0,1.0,293.0,218.0,13.0,1.8323590611617762,0,15.242029216244902,1.3476360139507473,1.2859953741213535,2.921650782811068,0.0,37.4,67.4,15,0.08602150537634409,0.08116343490304709,0.13548788067122436,0.19396300598695382,0.0874751491053678,0.038461538461538464,0.0755813953488372,0.0707070707070707,0.06296834378345313,0.07767242697660194,0.6623655913978495,0.04761770191601199
00-0036628,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,13,84.0,0,1.0,1.0,63.0,49.0,3.0,-0.6506347095710225,0,20.99047619047619,0.4134086569370054,0.23706763666993474,0.7860603310744625,0.0,6.4,14.4,10,0.039634146341463415,0.025819672131147543,0.04003267973856209,0.08010695721711315,0.03582089552238806,0.0,0.02586206896551724,0.022556390977443608,0.01791044776119403,0.02865671641791045,0.25609756097560976,0.015356723898901567
00-0036630,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,12,193.0,1,0.0,0.0,74.0,127.0,5.0,12.686041927838232,0,15.280555555555555,0.41705045708291183,0.26758139730095687,0.8128826637350376,0.0,25.3,36.300000000000004,8,0.05,0.032830523513753325,0.1341077085533263,0.10126441881100268,0.09897435897435898,0.045454545454545456,0.054945054945054944,0.05309734513274336,0.07221445221445222,0.08827039627039629,0.8041666666666667,0.04348867856714988
00-0036635,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04989190088142358
00-0036637,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-4.0,0,0.0,0.0,0.0,-1.4838600812945515,0,40,49,437.0,5,0.0,0.0,309.0,210.0,25.0,23.17624328713282,0,18.791622678878056,1.4736033145296712,1.3032638177706002,3.122689644233927,0.0,73.3,113.3,16,0.08521739130434783,0.08346839546191248,0.09379187137114783,0.19460080332605173,0.11219512195121951,0.20833333333333334,0.1179245283018868,0.1271186440677966,0.16026422764227644,0.1314227642276423,0.76,0.08073250676927461
00-0036640,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,5.0,0,0.0,0.0,10.0,2.0,0.0,-0.7158418569015339,0,1.6666666666666667,0.08187134502923976,0.07429901811924283,0.17481633022732962,0.0,0.5,1.5,2,0.034482758620689655,0.02557544757033248,0.008658008658008658,0.07218449598730046,0.012077294685990338,0.0,0.0,0.0,0.006038647342995169,0.009661835748792272,0.08620689655172414,0.007950810982720238
00-0036646,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,16,106.0,0,0.0,0.0,236.0,16.0,6.0,2.68425364916416,0,1.6428793713774459,0.5542173621969887,0.9600171114338187,1.503338021299156,0.0,10.600000000000001,16.6,5,0.10526315789473684,0.17851739788199697,0.028268551236749116,0.30070865514770284,0.08179012345679013,0.0,0.11320754716981132,0.1016949152542373,0.04089506172839506,0.0654320987654321,0.6973684210526315,0.04048385523363574
00-0036670,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,22.0,0,0.0,0.0,1.0,-0.7850359084550291,0,1,1,10.0,0,0.0,0.0,0.0,10.0,1.0,0.488208144903183,0,0.0,0.03125,0.0,0.046875,0.0,3.2,4.2,2,0.015151515151515152,0.0,0.02666666666666667,0.022727272727272728,0.01564945226917058,0.0,0.03225806451612903,0.02702702702702703,0.00782472613458529,0.012519561815336464,0.15151515151515152,0.01678254615200192
00-0036727,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,-2.7622170679544658,0,0.0,0.15810850656051895,0.024240896387219622,0.25413138731183216,0.0,0.0,0.0,4,0.031746031746031744,0.004324324324324324,0.0,0.05107850707850708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036741,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,10.0,0,0.0,0.0,12.0,2.0,0.0,-0.6426957380608656,0,1.7714285714285714,0.12159709618874773,0.055445761967501096,0.22120767766037236,0.0,1.0,3.0,2,0.06,0.026490066225165563,0.014388489208633094,0.11119205298013245,0.025380710659898477,0.0,0.0,0.0,0.012690355329949238,0.020304568527918784,0.2,0.018920282542885972
00-0036754,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,16,100.0,2,0.0,0.0,81.0,75.0,7.0,3.079575998301152,0,13.24102564102564,0.660964953112661,0.41964109273736816,1.2851961945851493,0.0,22.0,35.0,10,0.05673758865248227,0.04607508532423208,0.0496031746031746,0.12196645123810906,0.0398406374501992,0.08695652173913043,0.0546875,0.059602649006622516,0.06339857959466481,0.049263814307985446,0.3546099290780142,0.03333333333333333
00-0036825,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,12.0,0,0.0,0.0,49.0,0.0,1.0,-2.8756259352667257,0,1.0,0.0779616724738676,0.14487637986852991,0.21835597461877232,0.0,1.2000000000000002,2.2,3,0.02459016393442623,0.04609595484477893,0.0,0.07376200977746249,0.015228426395939087,0.0,0.023809523809523808,0.020833333333333332,0.007614213197969543,0.01218274111675127,0.09836065573770492,0.007048571062411893
00-0036841,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,40.0,0,0.0,0.0,44.0,9.0,2.0,2.7444012030318845,0,0.9090909090909091,0.1,0.1647940074906367,0.2653558052434457,0.0,4.0,6.0,1,0.0967741935483871,0.15547703180212014,0.1875,0.26954291576427675,0.23668639053254437,,0.2222222222222222,0.2222222222222222,,,1.2903225806451613,0.09730781706130393
00-0036842,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07518796992481203
00-0036849,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,34.0,0.0,0.0,-0.5111013762652874,0,0.0,0.0,2,7.0,0,0.0,0.0,0.0,-0.8607101655798033,0,42,62,562.0,0,0.0,0.0,741.0,126.0,29.0,18.690671786649013,0,12.990921866815896,2.0881806338495177,3.238530158248155,5.3992420615479855,0.0,56.900000000000006,98.9,15,0.1297071129707113,0.2034037880867417,0.07451212300413956,0.35728369992546033,0.1565459610027855,0.0,0.17159763313609466,0.15263157894736842,0.07827298050139275,0.12523676880222842,1.1757322175732217,0.07924679487179488
00-0036862,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,5,69.0,0,0.0,0.0,40.0,29.0,4.0,6.3531590475467965,0,9.625313283208019,0.18356990231990233,0.21085764265762083,0.42295520334018805,0.0,6.9,11.9,4,0.03875968992248062,0.04854368932038835,0.05742574257425743,0.09697448634003161,0.07157676348547717,0.0,0.08695652173913043,0.07692307692307693,0.03578838174273859,0.05726141078838174,0.5348837209302325,0.037250359982470414
00-0036875,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,207,801.0,7,6.0,3.0,40.0,-37.85575295822521,0,33,41,168.0,1,1.0,0.0,-41.0,237.0,8.0,5.279687382501455,2,12.842093200916729,1.3681931959628797,-0.1626857666794449,1.938409757268708,0.0,142.9,175.9,15,0.08798283261802575,-0.012301230123012302,0.1582109479305741,0.12213326482862878,0.05876180482686254,0.07142857142857142,0.05673758865248227,0.05806451612903226,0.06509518812771697,0.061295158147204314,0.3605150214592275,0.16637345591434463
00-0036876,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,31,182.0,0,0.0,0.0,352.0,109.0,8.0,-8.418040324115788,0,12.14903381642512,1.0482980486460962,1.0933967269420906,2.3378247818286075,0.0,18.2,32.2,14,0.07259953161592506,0.07532634282045796,0.09732142857142857,0.16916037168025394,0.06394940267041462,0.0,0.064,0.05755395683453238,0.03197470133520731,0.051159522136331695,0.4262295081967213,0.03297355971081574
00-0036877,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,-3.0,9.0,1.0,0.7367906065192074,0,0.0,0.043478260869565216,-0.023076923076923078,0.04906354515050167,0.0,0.6000000000000001,1.6,1,0.043478260869565216,-0.023076923076923078,0.07086614173228346,0.046755852842809364,0.03571428571428571,,0.14285714285714285,0.14285714285714285,,,0.2608695652173913,0.028818443804034585
00-0036880,2024,REG,0,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,-0.9758530937833712,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036887,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,67.0,0,0.0,0.0,82.0,30.0,4.0,-4.639005192555487,0,7.921593818368011,0.5513840229803227,0.2864381413670221,1.0275827334273995,0.0,6.7,18.7,10,0.05029585798816568,0.026675341574495772,0.031413612565445025,0.09678406024184513,0.03151458137347131,0.0,0.041666666666666664,0.0380952380952381,0.015757290686735655,0.02521166509877705,0.19822485207100593,0.026104922243627326
00-0036893,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,263,1043.0,6,0.0,0.0,50.0,-16.964777819695882,0,36,48,283.0,0,0.0,0.0,-70.0,329.0,13.0,4.2299297556164674,0,-39.426465201465206,1.6755720685846551,-0.3640289910079051,2.258537809171449,0.0,168.60000000000002,204.6,17,0.09619238476953908,-0.017739483020780537,0.19963592233009708,0.1300969907376842,0.07845855281397283,0.0,0.08227848101265822,0.07262569832402235,0.03922927640698642,0.06276684225117828,0.5671342685370742,0.15609026686400465
00-0036894,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,65,78,653.0,7,3.0,2.0,477.0,279.0,32.0,35.90123255502623,0,27.45430286427594,2.881395044126521,2.397727606769749,6.000501890928605,0.0,103.3,168.3,17,0.156312625250501,0.1208819057273188,0.16929611650485438,0.3311744624576065,0.18103687274743555,0.3333333333333333,0.20253164556962025,0.21787709497206703,0.25718510304038444,0.2114961648646151,1.308617234468938,0.12839683242039093
00-0036898,2024,REG,20,36,212.0,0,0.0,2.0,18.0,0,0,223.0,72.0,9.0,-5.212639526289422,0,3.0465534465534465,0.013774383937328327,3,11.0,0,0.0,0.0,1.0,-1.139702026906889,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.580000000000002,9.580000000000002,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306187675786244
00-0036900,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,32.0,0,0.0,0.0,2.0,2.0217320387018844,0,127,175,1708.0,17,0.0,0.0,1526.0,787.0,75.0,77.01044129782667,0,20.68814207694406,4.629322307271462,5.553487721536092,10.831424865982457,0.0,276.0,403.0,17,0.2684049079754601,0.33073255309926314,0.3590328467153285,0.6671934044426007,0.3472956486376576,0.3953488372093023,0.2964426877470356,0.3108108108108108,0.37132224292347993,0.35690628635198657,2.6196319018404908,0.22743690460065916
00-0036906,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,36,130.0,1,0.0,0.0,10.0,2.0537499667806114,0,10,11,25.0,0,1.0,0.0,-23.0,44.0,0.0,-3.991388284252025,0,-6.2368421052631575,0.25599238684351394,-0.1159196239841401,0.30284484347637286,0.0,21.5,31.5,8,0.03313253012048193,-0.009905254091300603,0.04230769230769231,0.041774591907682415,0.011022927689594356,0.0,0.0,0.0,0.005511463844797178,0.008818342151675485,0.07530120481927711,0.04072819425409221
00-0036912,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.4743413057876751,0,68,89,833.0,8,0.0,0.0,809.0,299.0,42.0,57.745947551936055,0,10.935864422225697,3.639056997089619,4.070918154329167,8.308228203664845,0.0,131.4,199.4,13,0.2648809523809524,0.30702087286527513,0.24269480519480519,0.6429381268636487,0.2982456140350877,0.42105263157894735,0.3230769230769231,0.33557046979865773,0.35964912280701755,0.32280701754385965,2.4791666666666665,0.16926707526188012
00-0036913,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-4.0,0,0.0,0.0,0.0,-1.605717474129051,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-0.5141766218002886,0,0.0,0.017543859649122806,-0.01016260162601626,0.019201968335472826,0.0,-0.4,-0.4,2,0.009523809523809525,-0.005252100840336135,0.0,0.010084033613445379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001508409382306358
00-0036919,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,75,290.0,1,0.0,0.0,12.0,-11.499512397604214,0,16,22,116.0,0,0.0,0.0,23.0,108.0,5.0,2.349299094901653,0,4.90340909090909,0.84665781109532,0.11519926715284394,1.3506262036499708,0.0,46.6,62.6,16,0.05128205128205128,0.0069131349564171924,0.07114624505928854,0.08245358488821068,0.0341276846131215,0.0,0.031055900621118012,0.02717391304347826,0.01706384230656075,0.027302147690497203,0.2703962703962704,0.04369494506721762
00-0036924,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,131.0,1,0.0,0.0,9.0,-0.47853369578035565,0,11,11,57.0,0,0.0,0.0,-16.0,73.0,2.0,0.9578286347095855,0,-11.666666666666666,0.34185823754789274,-0.07266373712074628,0.4619227403373167,0.0,24.8,35.8,3,0.09565217391304348,-0.021108179419525065,0.1738095238095238,0.12659171733394517,0.07450980392156863,0.0,0.04878048780487805,0.0425531914893617,0.03725490196078431,0.0596078431372549,0.4956521739130435,0.11619604024667314
00-0036928,2024,REG,1,1,5.0,0,0.0,0.0,0.0,0,0,-3.0,8.0,0.0,0.29781093914061785,0,0.0,0.0,5,-4.0,0,0.0,0.0,0.0,-6.623033578041941,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005550621669626998
00-0036945,2024,REG,106,161,1106.0,5,1.0,16.0,124.0,2,1,1251.0,520.0,45.0,8.539870473925077,0,5.793125192760048,0.5996360852413722,62,289.0,5,4.0,0.0,19.0,2.4346262689507974,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,119.14,119.14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597522057443214
00-0036955,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,41.0,0,0.0,0.0,52.0,4.0,1.0,-0.5191541314149746,0,2.977777777777778,0.17156484215307743,0.1646383203655442,0.3725940874854971,0.0,4.1000000000000005,7.1000000000000005,5,0.03260869565217391,0.033854166666666664,0.006825938566552901,0.0759963768115942,0.03274760383386582,0.0,0.01694915254237288,0.015625,0.01637380191693291,0.026198083067092655,0.22282608695652173,0.018021219351236104
00-0036963,2024,REG,1,1,7.0,1,0.0,0.0,0.0,0,0,5.0,2.0,1.0,1.72411598067265,0,1.4,0.0,2,6.0,0,0.0,0.0,1.0,-0.6376108569093049,0,115,141,1263.0,12,1.0,1.0,1081.0,412.0,71.0,96.38150294092755,0,21.18807654048581,4.543806795483486,5.247274875198961,10.488802605864501,0.0,201.18,316.18,17,0.2558983666061706,0.3100086033839977,0.15436493068565005,0.6318544326164541,0.26769817719372613,0.3076923076923077,0.29338842975206614,0.29537366548042704,0.2876952424430169,0.2756970032934425,2.292196007259528,0.17143445822850698
00-0036970,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,74,602.0,4,0.0,0.0,623.0,272.0,21.0,6.943506225681472,0,24.653639513866743,2.363851812879041,2.551406814166145,5.331762489234863,0.0,84.2,131.2,17,0.13237924865831843,0.13949843260188088,0.13891726251276812,0.3101676190689824,0.14055568526733597,0.19047619047619047,0.10606060606060606,0.1141552511415525,0.16551593787176322,0.1505397863091069,1.0769230769230769,0.0892808536120638
00-0036971,2024,REG,172,284,2045.0,11,7.0,18.0,140.0,3,1,2658.0,834.0,97.0,3.9015726206284853,3,8.40695749484531,0.8716743949013526,26,119.0,3,0.0,0.0,13.0,8.410782758768562,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,145.7,145.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17868092516739836
00-0036972,2024,REG,171,262,1672.0,8,8.0,14.0,100.0,1,1,1928.0,908.0,77.0,-2.457469664451563,1,10.173735852278122,0.6775038802171558,28,92.0,1,1.0,1.0,12.0,0.6996301682653483,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,96.08,96.08,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545749330325674
00-0036973,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,150,558.0,2,1.0,1.0,31.0,-26.5625049911323,0,39,52,254.0,0,0.0,0.0,4.0,296.0,13.0,-4.942616414753479,0,-39.51356421356421,1.6574058856907723,0.011862299421041611,2.4944124381308876,0.0,91.2,130.2,15,0.10526315789473684,0.0009606147934678194,0.193717277486911,0.15866322867687951,0.07898009950248756,0.0,0.08609271523178808,0.07784431137724551,0.03949004975124378,0.06318407960199006,0.5141700404858299,0.11896495011147251
00-0036980,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.43551163747906685,0,61,102,538.0,1,0.0,0.0,950.0,133.0,25.0,-36.91097573652386,0,11.782137261766678,2.631863566350507,2.9341573018977023,6.0017054608541525,0.0,59.900000000000006,120.9,17,0.15431164901664146,0.18486086787312705,0.0777323202805377,0.3793561678234638,0.13869554008765145,0.05263157894736842,0.1388888888888889,0.1306532663316583,0.09566355951750993,0.12148274785959486,0.8139183055975794,0.09308162542537302
00-0036984,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,56,159.0,2,0.0,0.0,14.0,-11.241289974281335,0,16,19,99.0,0,0.0,0.0,6.0,99.0,3.0,-5.470031733851289,0,20.93560606060606,0.5411694556855847,0.011495710421772418,0.8198011808236177,0.0,37.800000000000004,53.800000000000004,14,0.042986425339366516,0.0013780431786862655,0.07710280373831775,0.06558207255199879,0.03187379265936896,0.0,0.020689655172413793,0.018633540372670808,0.01593689632968448,0.02549903412749517,0.2239819004524887,0.048854019105735356
00-0036988,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,39,65,584.0,1,0.0,0.0,991.0,101.0,28.0,25.21970903005195,2,12.251577266076753,2.1828070707042224,3.903244309888595,6.006481622978351,0.0,68.4,107.4,15,0.14317180616740088,0.2537122375832053,0.06751336898395723,0.4177274993176656,0.17146212566059893,0.05,0.1794871794871795,0.16477272727272727,0.11073106283029946,0.14716970052847916,1.2863436123348018,0.08751344480297253
00-0036990,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,34.0,0,0.0,0.0,4.0,30.0,1.0,4.333918029908091,0,8.5,0.021739130434782608,0.015810276679841896,0.04367588932806324,0.0,3.4000000000000004,4.4,1,0.018867924528301886,0.0149812734082397,0.1935483870967742,0.04028690551904459,0.10365853658536585,0.0,0.06666666666666667,0.0625,0.051829268292682924,0.08292682926829269,0.6415094339622641,0.048986862614117124
00-0036997,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,139,513.0,4,2.0,2.0,30.0,-23.895121423681424,0,52,70,346.0,0,0.0,0.0,-29.0,395.0,14.0,-5.536315441112963,0,-19.125213095991086,2.170545775595702,-0.3259586593705508,3.0276476018341674,0.0,105.9,157.9,17,0.12280701754385964,-0.0070217917675544795,0.18890483022477284,0.17859309290174588,0.09086134453781512,0.0,0.08139534883720931,0.06930693069306931,0.04543067226890756,0.0726890756302521,0.6070175438596491,0.10988781560560086
00-0037004,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,9,60.0,0,0.0,0.0,31.0,30.0,2.0,2.2595970721449703,0,11.514285714285714,0.2968549495403715,0.13547978677099334,0.5401182750502527,1.0,12.0,19.0,7,0.039647577092511016,0.016630901287553648,0.04005340453938585,0.07277608666880944,0.036275695284159616,0.0,0.02631578947368421,0.022988505747126436,0.018137847642079808,0.029020556227327694,0.2643171806167401,0.031073169136165896
00-0037005,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,32,234.0,2,1.0,1.0,182.0,125.0,12.0,4.989202184179937,0,13.216508954008955,0.9823700134675745,0.7792739771064878,2.019046804175903,0.0,33.400000000000006,56.4,10,0.09411764705882353,0.06743238236383846,0.12613521695257315,0.19512237647930605,0.10540540540540541,0.14285714285714285,0.1111111111111111,0.11475409836065574,0.12413127413127413,0.1128957528957529,0.6882352941176471,0.06765023389708527
